id,size,width,height,pixels,movie_year,red_pixels,green_pixels,blue_pixels,object detected
tt0261392,30702,300,426,127800,2001,22830808,24088054,24935649,"woman 0.085, man 0.062, woman 0.043, woman 0.018, man 0.012, woman 0.008, woman 0.008, woman 0.006, woman 0.005, man 0.005, woman 0.005, woman 0.004, woman 0.004, airplane 0.004, woman 0.004, man 0.004, man 0.003"
tt0146316,30703,300,467,140100,2001,14409617,12706297,10442183,"woman 0.835, instrument 0.078, microphone 0.043, instrument 0.011, shield 0.005, instrument 0.005, instrument 0.005, weapon 0.004, microphone 0.004"
tt0174732,30796,300,440,132000,2001,7040137,9425636,12888640,"car 0.554, car 0.438, car 0.384, car 0.375, man 0.142, car 0.133, man 0.123, man 0.119, man 0.090, man 0.083, car 0.060, car 0.055, car 0.054, car 0.042, car 0.041, car 0.039, shield 0.032, car 0.029, roses 0.024, car 0.018, car 0.017, car 0.015, car 0.013, shield 0.013, car 0.011, car 0.009, car 0.007, car 0.005, car 0.005, car 0.005, car 0.005, car 0.003, car 0.003"
tt0227445,30910,300,444,133200,2001,6937832,7893403,11668553,"man 0.141, man 0.052, man 0.034, animal 0.014, man 0.007, man 0.006, weapon 0.004"
tt0181739,30949,300,445,133500,2001,16864192,17785694,22058065,"man 0.233, animal 0.056, man 0.032, animal 0.028, animal 0.020, instrument 0.017, animal 0.015, woman 0.014, roses 0.010, man 0.008, animal 0.008, animal 0.007, woman 0.005, man 0.005, instrument 0.004, roses 0.004"
tt0219965,31033,300,445,133500,2001,8575935,9552610,12988331,"man 0.454, woman 0.393, man 0.284, man 0.012, woman 0.004, man 0.003"
tt0278102,31076,300,417,125100,2001,16597029,17419701,17989575,"man 0.162, man 0.087, man 0.086, man 0.065, man 0.006"
tt0245046,31159,300,428,128400,2001,7233328,7619177,11753043,"man 0.102, man 0.063, man 0.031, man 0.029, man 0.025, instrument 0.024, instrument 0.013, instrument 0.010, instrument 0.010, instrument 0.008, instrument 0.008, instrument 0.006, instrument 0.005, microphone 0.004, instrument 0.004, instrument 0.004"
tt0238948,31342,300,422,126600,2001,11976787,11720563,13701211,"animal 0.504, man 0.469, man 0.356, animal 0.034, woman 0.005"
tt0253798,31682,300,431,129300,2001,23573100,21983714,22076192,"woman 0.090, woman 0.087, man 0.074, woman 0.065, shield 0.048, woman 0.033, woman 0.024, woman 0.023, airplane 0.016, woman 0.015, animal 0.015, airplane 0.009, woman 0.007, microphone 0.006, woman 0.004, weapon 0.004, instrument 0.003"
tt0293342,31719,300,433,129900,2001,8135072,12071046,17575774,"man 0.092, man 0.087, man 0.065, man 0.046, woman 0.039, roses 0.016, woman 0.016, woman 0.014, woman 0.013, microphone 0.005, man 0.005, woman 0.005, man 0.004, animal 0.004"
tt0203755,32014,300,424,127200,2001,15490585,14639824,15218256,"woman 0.609, woman 0.036, man 0.031, woman 0.015, woman 0.012, woman 0.005, shield 0.004"
tt0246002,32062,300,434,130200,2001,15097873,14740661,15480317,"man 0.097, man 0.036, man 0.027, woman 0.022, man 0.019, woman 0.018, woman 0.018, woman 0.015, microphone 0.014, man 0.013, woman 0.012, microphone 0.011, man 0.010, man 0.008, man 0.008, woman 0.007, man 0.006, woman 0.005, man 0.005, woman 0.004, man 0.004, man 0.004, microphone 0.003, man 0.003"
tt0270259,32065,300,432,129600,2001,3845656,6273218,10737983,"woman 0.489, microphone 0.338, woman 0.182, woman 0.048, microphone 0.037, woman 0.032, woman 0.011, microphone 0.006, microphone 0.003, microphone 0.003"
tt0278522,32138,300,400,120000,2001,8863096,12970516,11244873,"man 0.329, man 0.297, woman 0.237, man 0.120, man 0.070, instrument 0.047, instrument 0.025, microphone 0.022, microphone 0.012, microphone 0.006, man 0.006, microphone 0.005, instrument 0.004, microphone 0.004, man 0.004, instrument 0.004, microphone 0.004, shield 0.004, microphone 0.003"
tt0236348,32183,300,456,136800,2001,10349218,11588254,13710561,"woman 0.047, man 0.046, woman 0.035, woman 0.033, woman 0.018, woman 0.015, instrument 0.013, woman 0.013, woman 0.012, woman 0.008, car 0.006, weapon 0.006, airplane 0.005, instrument 0.005, woman 0.004, woman 0.004, roses 0.004, man 0.004, weapon 0.003, animal 0.003"
tt0281680,32252,300,425,127500,2001,20257706,19658193,19889517,"woman 0.630, man 0.414, animal 0.037, roses 0.004, woman 0.004, roses 0.003"
tt0250494,32257,300,450,135000,2001,23263093,22108645,22425900,"woman 0.782, animal 0.692, woman 0.094, instrument 0.078, microphone 0.073, instrument 0.068, man 0.063, animal 0.036, man 0.033, man 0.028, woman 0.027, instrument 0.026, woman 0.022, instrument 0.018, instrument 0.018, microphone 0.018, man 0.014, microphone 0.011, man 0.010, woman 0.010, microphone 0.008, roses 0.006, microphone 0.006, microphone 0.006, microphone 0.005, microphone 0.005, microphone 0.004, microphone 0.003"
tt0258038,32296,300,422,126600,2001,20717726,20045653,20835460,"instrument 0.490, man 0.242, man 0.227, instrument 0.073, woman 0.058, woman 0.043, man 0.016, microphone 0.015, microphone 0.007, woman 0.007, instrument 0.006, instrument 0.006, woman 0.006, microphone 0.005, animal 0.005, instrument 0.004"
tt0262462,32297,300,432,129600,2001,7193432,8378778,14466733,"man 0.403, man 0.021, woman 0.017, man 0.008, microphone 0.003, woman 0.003"
tt0255819,32479,300,436,130800,2001,22999923,20971510,20139091,"man 0.264, man 0.087, man 0.041, instrument 0.026, weapon 0.020, weapon 0.017, microphone 0.017, instrument 0.014, microphone 0.006, instrument 0.004, man 0.003"
tt0248617,32599,300,427,128100,2001,15063606,18700145,21618433,"woman 0.124, man 0.066, woman 0.060, man 0.043, woman 0.034, animal 0.028, woman 0.015, woman 0.015, man 0.010, woman 0.010, woman 0.008, animal 0.004, woman 0.004, woman 0.003, woman 0.003"
tt0265087,32609,300,427,128100,2001,18603295,20245475,20707299,"man 0.238, shield 0.077, microphone 0.054, woman 0.040, woman 0.023, woman 0.020, woman 0.018, microphone 0.016, instrument 0.015, woman 0.011, animal 0.010, woman 0.010, man 0.009, woman 0.007, animal 0.007, woman 0.006, woman 0.005, woman 0.004, shield 0.004, microphone 0.004, instrument 0.004"
tt0120824,32654,300,432,129600,2001,23175826,22767931,22035347,"woman 0.427, woman 0.421, man 0.135, woman 0.109, woman 0.009, woman 0.004"
tt0252503,32814,300,444,133200,2001,10207891,10830961,12940359,"car 0.503, man 0.105, man 0.091, woman 0.056, man 0.044, car 0.024, man 0.019, woman 0.017, animal 0.016, man 0.014, car 0.013, woman 0.009, microphone 0.007, microphone 0.006, shield 0.004, man 0.004, car 0.003, man 0.003"
tt0271604,32894,300,425,127500,2001,14524563,19947049,21823453,"woman 0.129, woman 0.128, woman 0.121, woman 0.042, animal 0.024, man 0.018, woman 0.007, woman 0.004"
tt0254099,33257,300,441,132300,2001,8940937,19053797,26999465,"animal 0.162, woman 0.047, woman 0.041, woman 0.041, animal 0.038, woman 0.031, woman 0.028, animal 0.024, woman 0.022, woman 0.021, woman 0.021, woman 0.019, woman 0.018, woman 0.018, man 0.017, woman 0.014, animal 0.009, woman 0.007, woman 0.007, man 0.007, woman 0.007, woman 0.007, woman 0.006, woman 0.003, woman 0.003"
tt0265029,33298,300,436,130800,2001,20418996,20404305,22001131,"woman 0.467, man 0.422, woman 0.388, woman 0.125, man 0.118, man 0.077, woman 0.013, man 0.007, car 0.003"
tt0276860,33394,300,440,132000,2001,17513203,18318934,20956354,"animal 0.034, animal 0.028, woman 0.022, animal 0.020, woman 0.018, woman 0.011, animal 0.010, woman 0.009, woman 0.009, animal 0.006, animal 0.005, roses 0.004, woman 0.004, animal 0.004, roses 0.004, animal 0.004"
tt0284262,33599,300,429,128700,2001,18698396,18026249,21746008,"woman 0.084, woman 0.018, animal 0.006, woman 0.006, animal 0.006, woman 0.005, woman 0.004, woman 0.003"
tt0265666,33617,300,445,133500,2001,19107344,17771238,23261676,"man 0.187, animal 0.120, woman 0.119, woman 0.114, woman 0.033, woman 0.032, man 0.030, woman 0.025, woman 0.015, woman 0.013, man 0.009, woman 0.007, woman 0.006, animal 0.004, woman 0.004"
tt0248126,33765,300,475,142500,2001,5965305,7925929,11445119,"woman 0.156, woman 0.154, woman 0.119, woman 0.102, man 0.092, man 0.053, man 0.049, woman 0.048, woman 0.015, man 0.008, woman 0.007, man 0.006, woman 0.005, man 0.005"
tt0241527,34058,300,413,123900,2001,9373199,11363075,13845078,"woman 0.248, woman 0.111, woman 0.068, woman 0.054, woman 0.052, man 0.047, man 0.044, animal 0.038, woman 0.019, animal 0.016, animal 0.011, animal 0.006, woman 0.006, woman 0.006, woman 0.005, man 0.005, man 0.005, animal 0.004, weapon 0.004, man 0.004, animal 0.003, woman 0.003, woman 0.003"
tt0270971,34265,300,434,130200,2001,7719662,10692297,8103411,"man 0.102, man 0.071, man 0.055"
tt0189192,34266,300,444,133200,2001,15012365,16382014,18678012,"woman 0.702, instrument 0.614, man 0.133, woman 0.133, instrument 0.080, weapon 0.038, car 0.034, shield 0.034, car 0.025, car 0.022, man 0.010, instrument 0.010, woman 0.007, car 0.004, car 0.003, man 0.003, woman 0.003, car 0.003"
tt0253126,34412,300,432,129600,2001,17750927,19983733,26809922,"woman 0.630, microphone 0.200, woman 0.181, woman 0.038, instrument 0.032, instrument 0.015, microphone 0.007, woman 0.004, woman 0.003, instrument 0.003"
tt0231402,34428,300,427,128100,2001,12535979,13730302,20124155,woman 0.802
tt0203009,34555,300,434,130200,2001,6327023,7323534,11831198,"instrument 0.182, instrument 0.156, woman 0.107, woman 0.066, man 0.040, man 0.027, instrument 0.022, instrument 0.021, woman 0.019, instrument 0.014, man 0.014, man 0.011, man 0.010, woman 0.009, woman 0.007, woman 0.005, woman 0.005, woman 0.005, instrument 0.005, instrument 0.004, instrument 0.004, instrument 0.004, woman 0.004, microphone 0.004, woman 0.003, woman 0.003"
tt0290332,34566,300,445,133500,2001,20169786,24443177,27733614,"man 0.103, man 0.072, man 0.040, microphone 0.009, microphone 0.006, woman 0.005, microphone 0.005, man 0.004"
tt0255798,34648,300,452,135600,2001,8287344,11822666,14149260,"man 0.199, woman 0.094, woman 0.042, man 0.041, roses 0.019, man 0.010, instrument 0.007, instrument 0.007, instrument 0.006, roses 0.004, microphone 0.003"
tt0236784,34735,300,452,135600,2001,9923805,14745519,20752578,"man 0.176, man 0.085, microphone 0.044, microphone 0.042, microphone 0.027, microphone 0.018, microphone 0.014, microphone 0.012, woman 0.009, microphone 0.009, microphone 0.008, microphone 0.008, microphone 0.007, microphone 0.005, microphone 0.004, microphone 0.004, microphone 0.004"
tt0265632,34903,300,498,149400,2001,19829848,18534140,21497429,"animal 0.047, woman 0.015, animal 0.012, animal 0.011, instrument 0.011, animal 0.010, animal 0.010, woman 0.009, animal 0.009, animal 0.007, woman 0.006, weapon 0.003, woman 0.003"
tt0118589,35046,300,436,130800,2001,20192776,19278501,18677664,"woman 0.741, woman 0.242, man 0.064, woman 0.046, woman 0.026, woman 0.013, microphone 0.012, man 0.011, woman 0.006, woman 0.004, microphone 0.003"
tt0257106,35205,300,424,127200,2001,8571457,8990766,11773645,"woman 0.314, woman 0.208, woman 0.076, woman 0.059, man 0.056, woman 0.054, woman 0.050, man 0.039, woman 0.027, woman 0.023, man 0.020, woman 0.014, woman 0.013, animal 0.012, woman 0.011, man 0.011, man 0.011, man 0.007, roses 0.006, microphone 0.005, microphone 0.005, microphone 0.005, microphone 0.004, microphone 0.004, microphone 0.004, microphone 0.003, shield 0.003"
tt0240515,35223,300,437,131100,2001,22217745,23522364,27076363,"man 0.610, instrument 0.040, animal 0.037"
tt0263488,35250,300,444,133200,2001,5503345,9788046,12272046,"animal 0.235, animal 0.022, animal 0.019, animal 0.018, animal 0.013, weapon 0.011, animal 0.009, animal 0.006"
tt0169102,35391,300,433,129900,2001,12761345,24589570,28759070,"man 0.349, woman 0.066, woman 0.061, woman 0.038, man 0.028, man 0.018, woman 0.009, roses 0.005, woman 0.003, woman 0.003"
tt0279286,35566,300,425,127500,2001,13914304,14125963,21878327,"woman 0.420, man 0.360, man 0.343, instrument 0.276, woman 0.269, woman 0.140, woman 0.025, instrument 0.005, woman 0.004, instrument 0.004"
tt0240149,35755,300,423,126900,2001,19846503,23009562,22900108,"woman 0.810, microphone 0.007, woman 0.004, microphone 0.004"
tt0126029,35784,300,444,133200,2001,17502472,18931475,21530743,"animal 0.726, woman 0.487, animal 0.475, animal 0.295, animal 0.129, animal 0.009, animal 0.006, weapon 0.004, shield 0.004, animal 0.004, animal 0.003"
tt0244000,36095,300,444,133200,2001,23685440,24087596,25195502,"woman 0.184, woman 0.122, man 0.073, man 0.061, man 0.042, man 0.029, man 0.029, woman 0.026, man 0.019, man 0.015, woman 0.015, man 0.013, microphone 0.006, roses 0.005, man 0.005, microphone 0.005, woman 0.004, microphone 0.004, microphone 0.004, microphone 0.004, man 0.003, microphone 0.003"
tt0265086,36101,300,444,133200,2001,11676824,16087014,21295664,"man 0.432, instrument 0.355, airplane 0.109, car 0.028, instrument 0.017, airplane 0.011, instrument 0.010, car 0.010, instrument 0.008, man 0.005, instrument 0.005, car 0.004, weapon 0.004"
tt0206275,36181,300,444,133200,2001,18629339,15605134,15122087,"woman 0.798, man 0.061, woman 0.030, man 0.011, man 0.007, woman 0.006, woman 0.006, man 0.004"
tt0206367,36655,300,436,130800,2001,17418235,20543653,23099869,"animal 0.136, animal 0.128, animal 0.114, animal 0.078, animal 0.047, animal 0.030, animal 0.023, animal 0.020, animal 0.019, animal 0.011, animal 0.007, animal 0.006, animal 0.005, animal 0.005, animal 0.004, animal 0.004, animal 0.003"
tt0239986,36717,300,437,131100,2001,19205014,15826316,9567798,"woman 0.655, man 0.578, man 0.026, woman 0.016, microphone 0.006, microphone 0.005, microphone 0.004"
tt0268995,36801,300,444,133200,2001,19358811,17529151,16567052,"woman 0.664, man 0.299, woman 0.006"
tt0242445,36878,300,445,133500,2001,17134918,14866022,11565894,"man 0.496, microphone 0.019, man 0.014, microphone 0.008, microphone 0.008, woman 0.006, car 0.005, microphone 0.005, microphone 0.005, microphone 0.003, woman 0.003, airplane 0.003"
tt0239395,36922,300,441,132300,2001,17238479,15212594,12965164,"animal 0.611, animal 0.222, animal 0.046, animal 0.037, animal 0.018, animal 0.014, animal 0.007, car 0.006, car 0.005, animal 0.004, animal 0.004, animal 0.003, car 0.003"
tt0273253,36988,300,434,130200,2001,22306399,22117467,22558716,"man 0.107, man 0.089, instrument 0.004"
tt0250371,37042,300,463,138900,2001,9185418,14548024,19495334,"woman 0.068, woman 0.064, man 0.058, woman 0.030, woman 0.014, weapon 0.013, woman 0.009, woman 0.009, woman 0.005, woman 0.005, weapon 0.005, woman 0.005, woman 0.004, woman 0.003, weapon 0.003, weapon 0.003"
tt0218817,37488,300,431,129300,2001,12014250,12545632,16234992,"woman 0.444, woman 0.389, man 0.267, woman 0.016, car 0.003"
tt0180679,38201,300,407,122100,2001,12445772,12936898,13087188,"man 0.588, instrument 0.415, animal 0.274, animal 0.020, instrument 0.012, animal 0.009"
tt0278488,38839,300,441,132300,2001,18410546,19870329,18720944,"man 0.472, woman 0.162, woman 0.146, man 0.125, woman 0.077, woman 0.053, woman 0.021, man 0.008, woman 0.003"
tt0259711,39064,300,450,135000,2001,15795181,16616011,18271605,"woman 0.593, man 0.324, woman 0.199, woman 0.139, woman 0.007, woman 0.005, man 0.005, woman 0.005, woman 0.005, woman 0.004, man 0.004, woman 0.004"
tt0212827,39224,300,420,126000,2001,4961069,9720211,15792240,"woman 0.508, woman 0.038, woman 0.015, roses 0.011, woman 0.008, roses 0.003"
tt0256380,41042,300,444,133200,2001,21278571,19593991,18570282,"woman 0.662, man 0.214, woman 0.202, woman 0.008"
tt0243655,41979,300,434,130200,2001,19102437,19856672,20693688,"car 0.863, woman 0.050, woman 0.027, woman 0.014, woman 0.011, woman 0.009, animal 0.005, woman 0.005, woman 0.005, woman 0.004, instrument 0.004, woman 0.004"
tt0295715,42733,300,444,133200,2001,8353890,18122655,25110274,"car 0.886, woman 0.279, woman 0.134, man 0.132, woman 0.097, woman 0.077, weapon 0.050, instrument 0.043, woman 0.036, woman 0.029, woman 0.027, woman 0.011, woman 0.007, instrument 0.005, weapon 0.005, microphone 0.004, instrument 0.004, instrument 0.004, weapon 0.003, woman 0.003, man 0.003"
tt0233142,44117,300,445,133500,2001,11734142,15166388,18195927,"man 0.223, man 0.169, man 0.034, woman 0.031, man 0.017, man 0.005, microphone 0.003"
tt0244244,47835,300,445,133500,2001,12089694,11586245,11334605,"woman 0.334, man 0.232, instrument 0.137, woman 0.050, instrument 0.047, man 0.046, woman 0.037, instrument 0.035, man 0.027, microphone 0.016, woman 0.015, roses 0.011, man 0.008, microphone 0.006, microphone 0.005, instrument 0.005, man 0.005, microphone 0.005, microphone 0.004, microphone 0.004, woman 0.004, microphone 0.004, man 0.004, microphone 0.004"
tt0291003,11136,300,228,68400,2001,9914789,9834151,9505276,"animal 0.220, animal 0.019, weapon 0.019, animal 0.013, weapon 0.008, instrument 0.008, animal 0.006, animal 0.004, roses 0.003, weapon 0.003"
tt0166110,11803,300,445,133500,2001,574818,621245,6586097,"woman 0.104, man 0.016, woman 0.013, woman 0.007"
tt0225071,13631,300,445,133500,2001,31126003,31269236,31282580,man 0.283
tt0162346,14023,300,453,135900,2001,29214389,29639207,30780811,"woman 0.571, woman 0.561, airplane 0.006, woman 0.006"
tt0221218,15089,300,445,133500,2001,3491743,2870880,2848290,"woman 0.397, microphone 0.170, woman 0.072, woman 0.018, roses 0.010, microphone 0.005, woman 0.004, woman 0.004"
tt0307398,15858,300,221,66300,2001,6434590,6434590,6434590,"man 0.714, microphone 0.148, microphone 0.081, microphone 0.051, man 0.007, car 0.006, microphone 0.004, microphone 0.004"
tt0256408,15869,300,431,129300,2001,23812597,23948075,24214919,"shield 0.122, microphone 0.022, animal 0.011, airplane 0.008, animal 0.008, shield 0.007, woman 0.004, animal 0.004, weapon 0.003"
tt0212985,15887,300,429,128700,2001,3846416,5945951,7433565,"man 0.379, man 0.009"
tt0243255,15937,300,422,126600,2001,8858310,8384300,8878771,"man 0.385, woman 0.226, microphone 0.004"
tt0230600,16266,300,440,132000,2001,2970093,4402584,6061606,"woman 0.208, man 0.160, man 0.055, instrument 0.015, microphone 0.015, microphone 0.009, microphone 0.009, instrument 0.009, microphone 0.008, microphone 0.004, microphone 0.003"
tt0212720,16469,300,444,133200,2001,2509508,2359132,2215283,"woman 0.040, woman 0.015, shield 0.005, airplane 0.004, woman 0.004, man 0.004"
tt0256009,17781,300,424,127200,2001,2064323,2758796,6567941,"woman 0.152, man 0.144"
tt0271027,19164,300,461,138300,2001,4587303,5334034,11422742,"woman 0.056, man 0.051, woman 0.038, woman 0.026, man 0.024, man 0.021, man 0.020, woman 0.017, woman 0.012, woman 0.011, woman 0.010, woman 0.008, instrument 0.007, car 0.003"
tt0240402,19448,300,401,120300,2001,4816288,4737642,4838076,"woman 0.177, man 0.112, microphone 0.097, woman 0.016, microphone 0.007, microphone 0.007, man 0.005, woman 0.004, microphone 0.003, microphone 0.003"
tt0273300,19482,300,424,127200,2001,20569408,26081904,27208129,"man 0.409, man 0.030, animal 0.015, shield 0.009, airplane 0.005, microphone 0.004"
tt0246628,19616,300,434,130200,2001,21181576,21542430,21531959,"man 0.420, microphone 0.027, man 0.006, weapon 0.005, microphone 0.005"
tt0250323,19663,300,454,136200,2001,6673057,6640396,5001328,"microphone 0.030, man 0.022, car 0.009, car 0.007, microphone 0.006, man 0.006, microphone 0.004, instrument 0.004, man 0.004, instrument 0.004, car 0.003"
tt0200027,20007,300,432,129600,2001,19837906,21398722,25347843,woman 0.800
tt0218619,20185,300,385,115500,2001,14359863,12164699,9841841,"woman 0.323, woman 0.091, woman 0.088, man 0.030, woman 0.025, man 0.011, microphone 0.007, woman 0.007, man 0.006, animal 0.005, airplane 0.005, shield 0.004, woman 0.004, man 0.004, weapon 0.004"
tt0275719,20374,300,417,125100,2001,3771130,4877851,4892607,"woman 0.080, man 0.052, woman 0.050, woman 0.048, man 0.042, microphone 0.010, microphone 0.007"
tt0277027,20423,300,450,135000,2001,7252301,16019675,21972736,"woman 0.268, man 0.183, microphone 0.005, woman 0.004"
tt0211915,20438,300,444,133200,2001,3937948,6302562,5957766,"woman 0.382, woman 0.007"
tt0242587,20499,300,381,114300,2001,15856269,17144471,16493505,"man 0.278, woman 0.211, man 0.200, car 0.167, car 0.029, man 0.024, car 0.009, car 0.008, car 0.005, car 0.005, car 0.004"
tt0264796,20654,300,444,133200,2001,15828825,16950101,21377703,"man 0.165, animal 0.088, woman 0.015, car 0.005"
tt0161083,20852,300,450,135000,2001,23464388,24148388,27738089,"man 0.299, man 0.163, microphone 0.027, man 0.020, microphone 0.009, man 0.009, microphone 0.009, microphone 0.007, man 0.007, man 0.007"
tt0182000,21201,300,400,120000,2001,4876398,6251961,13906914,"man 0.432, instrument 0.093, instrument 0.040, instrument 0.015, instrument 0.015, instrument 0.014, instrument 0.006, instrument 0.005, roses 0.005"
tt0242193,21204,300,444,133200,2001,4147257,4763544,8940854,"man 0.040, woman 0.024, woman 0.019, woman 0.015, woman 0.010, man 0.009, man 0.007, woman 0.005, woman 0.005, woman 0.004, man 0.004"
tt0280707,21437,300,469,140700,2001,12942994,12927877,16229344,"man 0.702, microphone 0.333, microphone 0.076, microphone 0.072, microphone 0.011, microphone 0.010, instrument 0.008, microphone 0.005, microphone 0.005, microphone 0.005, microphone 0.004"
tt0233841,21621,300,440,132000,2001,18553184,17655805,11423125,"man 0.023, woman 0.017, woman 0.014, animal 0.013, car 0.010, airplane 0.009, shield 0.008, woman 0.006, weapon 0.005, microphone 0.004, weapon 0.004"
tt0166924,21794,300,445,133500,2001,9929989,9712198,12675720,"woman 0.596, instrument 0.009, woman 0.007, instrument 0.004"
tt0243017,21964,300,429,128700,2001,23901578,22266960,19602027,"animal 0.432, woman 0.088, woman 0.028, animal 0.021, woman 0.015, man 0.013, woman 0.010, shield 0.008, woman 0.007, weapon 0.007"
tt0201485,22030,300,417,125100,2001,4806721,6294885,8687955,"man 0.662, woman 0.004"
tt0272020,22187,300,447,134100,2001,18264000,13448546,11740510,"man 0.068, man 0.054, man 0.035, woman 0.029, woman 0.028, man 0.024, woman 0.007, man 0.005, man 0.004"
tt0230838,22225,300,445,133500,2001,21600314,23939305,26307464,"woman 0.144, woman 0.103, woman 0.068, woman 0.027, man 0.015, animal 0.009, man 0.007"
tt0244970,22406,300,431,129300,2001,23189975,22192327,17649960,"man 0.164, woman 0.145, man 0.060, woman 0.034, man 0.011, man 0.003"
tt0248845,22414,300,458,137400,2001,10094938,19848026,24871168,"roses 0.140, animal 0.103, instrument 0.024, animal 0.005, roses 0.004"
tt0236493,22429,300,423,126900,2001,16694748,21166517,24712559,"man 0.349, woman 0.248, man 0.140, microphone 0.068, weapon 0.065, woman 0.027, woman 0.010, shield 0.007, microphone 0.005"
tt0192071,22620,300,434,130200,2001,24039325,25253595,27489378,"woman 0.379, woman 0.190, man 0.184, woman 0.183, instrument 0.142, man 0.107, microphone 0.042, animal 0.032, microphone 0.028, instrument 0.016, instrument 0.012, instrument 0.011, microphone 0.009, animal 0.009, microphone 0.008, microphone 0.006, microphone 0.005, microphone 0.005, weapon 0.004, instrument 0.003, instrument 0.003, woman 0.003"
tt0275560,22734,300,433,129900,2001,28204566,28753620,29730486,"woman 0.657, woman 0.381, man 0.313, roses 0.038, woman 0.013, man 0.004"
tt0227005,22885,300,443,132900,2001,8948259,10502882,16981701,"man 0.170, man 0.145, man 0.062, man 0.019, woman 0.013, airplane 0.010, man 0.008, airplane 0.004, man 0.003"
tt0272152,23047,300,448,134400,2001,17149514,13319353,12525877,"man 0.609, man 0.188, microphone 0.006"
tt0249478,23064,300,467,140100,2001,5890719,6088384,9764559,"man 0.077, woman 0.044, woman 0.026, woman 0.026, woman 0.015, woman 0.013, man 0.012, woman 0.011, microphone 0.007, woman 0.003"
tt0247425,23138,300,424,127200,2001,8721698,10207436,10247469,"woman 0.400, woman 0.110, animal 0.047, man 0.027, woman 0.014, woman 0.011, woman 0.006, animal 0.005, man 0.004, woman 0.003"
tt0120681,23201,300,440,132000,2001,4034248,4756516,7588612,"woman 0.377, man 0.062, woman 0.020, woman 0.016, microphone 0.008, microphone 0.006, woman 0.006, woman 0.005, woman 0.004"
tt0192111,23207,300,451,135300,2001,20325235,23370387,26107562,"man 0.574, animal 0.384, woman 0.358, woman 0.304, woman 0.122, animal 0.057, animal 0.037, woman 0.033, animal 0.011, microphone 0.005, woman 0.004, woman 0.003, microphone 0.003, instrument 0.003"
tt0221799,23211,300,440,132000,2001,14730473,17253136,20953643,"woman 0.103, man 0.073, woman 0.022, man 0.017, car 0.005, car 0.005, man 0.004, airplane 0.004"
tt0282856,23275,300,446,133800,2001,26420303,26151552,26648164,"man 0.422, woman 0.243, animal 0.013, woman 0.010, woman 0.006, animal 0.006, woman 0.005, woman 0.005, weapon 0.005, car 0.005, woman 0.004, woman 0.004, animal 0.003, man 0.003, woman 0.003"
tt0266987,23313,300,441,132300,2001,10857902,11251912,11970495,"man 0.388, man 0.248, woman 0.065"
tt0218922,23467,300,450,135000,2001,8813708,12478166,17494641,"woman 0.536, woman 0.128, woman 0.018, woman 0.004, woman 0.004"
tt0213149,23537,300,443,132900,2001,7050682,8447552,8366868,"airplane 0.469, airplane 0.463, airplane 0.254, airplane 0.070, airplane 0.008, airplane 0.007, airplane 0.005, airplane 0.004, airplane 0.003, weapon 0.003"
tt0240462,23548,300,458,137400,2001,14346461,13473499,18775900,"woman 0.161, animal 0.095, airplane 0.044, animal 0.026, woman 0.015, shield 0.003"
tt0282965,23783,300,430,129000,2001,14160298,14219844,14537996,"man 0.296, car 0.004"
tt0202470,23920,300,432,129600,2001,18336750,19473183,20361382,"man 0.572, instrument 0.499, instrument 0.040, instrument 0.026, instrument 0.020, instrument 0.018, instrument 0.008, man 0.007, man 0.006, instrument 0.004"
tt0189541,23965,300,425,127500,2001,11615339,11668423,18342126,"woman 0.172, woman 0.056, man 0.043, woman 0.024, woman 0.015, woman 0.013, woman 0.006, woman 0.005, woman 0.004, weapon 0.003, microphone 0.003"
tt0267804,24007,300,434,130200,2001,12505284,10193694,7023612,"man 0.140, woman 0.091, woman 0.022, man 0.014, man 0.013"
tt0261983,24028,300,440,132000,2001,3406800,4132573,6205355,"instrument 0.012, woman 0.007, animal 0.007"
tt0259393,24042,300,520,156000,2001,13724455,11248378,6350932,"woman 0.195, man 0.171, man 0.040, woman 0.005"
tt0239948,24071,300,452,135600,2001,23843900,25439188,30986139,"woman 0.674, woman 0.316, man 0.150, man 0.097, man 0.051, woman 0.041, woman 0.035, man 0.034, microphone 0.011, microphone 0.007, woman 0.003, microphone 0.003"
tt0243133,24165,300,424,127200,2001,5177368,6722251,6754545,"man 0.101, woman 0.045, woman 0.031, woman 0.024, woman 0.023, man 0.023, man 0.022, woman 0.017, woman 0.015, man 0.011, woman 0.009, microphone 0.006, man 0.005, airplane 0.005, man 0.004, man 0.004"
tt0163025,24331,300,445,133500,2001,10799944,9545983,10580275,"microphone 0.021, shield 0.018, instrument 0.014, microphone 0.008, roses 0.004"
tt0206963,24358,300,454,136200,2001,14324095,17097739,19506230,"man 0.310, woman 0.302, microphone 0.018, microphone 0.012, car 0.011, microphone 0.010, man 0.008, microphone 0.007, instrument 0.006, car 0.005, microphone 0.004"
tt0256103,24384,300,437,131100,2001,4944401,5584001,6128526,"man 0.317, animal 0.301, man 0.025"
tt0250274,24391,300,452,135600,2001,22349642,24879978,24351468,"man 0.253, man 0.242, man 0.213, man 0.151"
